Num of Nodes	BW	Delay	Num of Hops	Path	Execution Time (seconds)
7	15	13	2	[9, 2]	0.015153646469116211
7	20	13	2	[9, 2]	0.015555381774902344
7	25	13	2	[9, 2]	0.014373064041137695
7	1	24	6	[11, 0, 9, 5]	0.032250165939331055
7	5	24	6	[11, 0, 9, 5]	0.032384395599365234
7	10	24	6	[11, 0, 9, 5]	0.030296802520751953
7	15	24	6	[11, 0, 9, 5]	0.030674457550048828
7	20	24	6	[11, 0, 9, 5]	0.030290603637695312
7	25	24	6	[11, 0, 9, 5]	0.028795242309570312
7	1	28	4	[3, 6, 10]	0.03874063491821289
7	5	28	4	[3, 6, 10]	0.037886857986450195
7	10	28	4	[3, 6, 10]	0.03940868377685547
7	15	58	8	[3, 6, 3, 6, 10]	0.03896951675415039
7	20	28	4	[3, 6, 10]	0.038127899169921875
7	25	28	4	[3, 6, 10]	0.036408424377441406
7	1	24	8	[5, 9, 0, 11]	0.032898902893066406
7	5	24	8	[5, 9, 0, 11]	0.031027555465698242
7	10	24	8	[5, 9, 0, 11]	0.029325485229492188
7	15	24	8	[5, 9, 0, 11]	0.028973102569580078
7	20	24	8	[5, 9, 0, 11]	0.02769947052001953
7	25	34	13	[5, 9, 5, 9, 0, 11]	0.02850031852722168
7	1	88	21	[10, 6, 10, 4, 7, 9, 5, 9, 0, 12]	0.03182363510131836
7	5	42	8	[10, 6, 3, 2, 12]	0.03220558166503906
7	10	42	8	[10, 6, 3, 2, 12]	0.030852317810058594
7	15	42	8	[10, 6, 3, 2, 12]	0.03044295310974121
7	20	66	13	[10, 4, 10, 6, 3, 2, 12]	0.031499624252319336
7	25	58	17	[10, 4, 7, 9, 5, 9, 2, 12]	0.030924558639526367
7	1	184	49	[5, 9, 7, 4, 10, 4, 7, 9, 0, 11, 0, 13, 11, 13, 0, 12, 0, 11, 0, 12, 2]	0.01928091049194336
7	5	18	5	[5, 9, 2]	0.018999099731445312
7	10	18	5	[5, 9, 2]	0.018671512603759766
7	15	18	5	[5, 9, 2]	0.019415616989135742
7	20	18	5	[5, 9, 2]	0.018703937530517578
7	25	18	5	[5, 9, 2]	0.01729750633239746
7	1	18	4	[3, 2, 1]	0.02851581573486328
7	5	18	4	[3, 2, 1]	0.02696704864501953
7	10	18	4	[3, 2, 1]	0.02356576919555664
7	15	18	4	[3, 2, 1]	0.022662639617919922
7	20	18	4	[3, 2, 1]	0.024049997329711914
7	25	18	4	[3, 2, 1]	0.021203041076660156
8	1	10	2	[12, 0]	0.0438542366027832
8	5	10	2	[12, 0]	0.0454554557800293
8	10	10	2	[12, 0]	0.04951333999633789
8	15	10	2	[12, 0]	0.04401683807373047
8	20	10	2	[12, 0]	0.05146431922912598
8	25	10	2	[12, 0]	0.05371737480163574
8	1	29	6	[13, 0, 9, 5]	0.14875221252441406
8	5	29	6	[13, 0, 9, 5]	0.15180444717407227
8	10	29	6	[13, 0, 9, 5]	0.15179705619812012
8	15	51	10	[13, 0, 13, 0, 9, 5]	0.16310334205627441
8	20	29	6	[13, 0, 9, 5]	0.1525254249572754
8	25	29	6	[13, 0, 9, 5]	0.15878868103027344
8	1	23	5	[2, 1, 8]	0.16083240509033203
8	5	23	5	[2, 1, 8]	0.15174198150634766
8	10	23	5	[2, 1, 8]	0.1536269187927246
8	15	39	10	[2, 3, 2, 1, 8]	0.15334653854370117
8	20	23	5	[2, 1, 8]	0.1441044807434082
8	25	23	5	[2, 1, 8]	0.1542525291442871
8	1	53	10	[10, 4, 7, 9, 0, 13]	0.2449965476989746
8	5	73	14	[10, 4, 7, 9, 0, 12, 0, 13]	0.22033071517944336
8	10	79	17	[10, 6, 3, 2, 3, 2, 12, 0, 13]	0.23942899703979492
8	15	53	10	[10, 4, 7, 9, 0, 13]	0.2242281436920166
8	20	79	14	[10, 6, 10, 4, 7, 9, 0, 13]	0.22126054763793945
8	25	53	11	[10, 4, 7, 9, 0, 13]	0.2275686264038086
8	1	26	4	[5, 8, 1]	0.13715100288391113
8	5	26	4	[5, 8, 1]	0.1381673812866211
8	10	26	6	[5, 8, 1]	0.13692259788513184
8	15	26	6	[5, 8, 1]	0.1260547637939453
8	20	26	6	[5, 8, 1]	0.12674403190612793
8	25	26	6	[5, 8, 1]	0.13767385482788086
8	1	41	8	[13, 0, 9, 7, 4]	0.23912286758422852
8	5	41	8	[13, 0, 9, 7, 4]	0.24230170249938965
8	10	41	8	[13, 0, 9, 7, 4]	0.2188107967376709
8	15	41	8	[13, 0, 9, 7, 4]	0.2102067470550537
8	20	49	10	[13, 11, 0, 9, 7, 4]	0.23867583274841309
8	25	41	8	[13, 0, 9, 7, 4]	0.2244877815246582
8	1	36	6	[6, 10, 4, 7]	0.13849472999572754
8	5	62	10	[6, 10, 6, 10, 4, 7]	0.15497088432312012
8	10	36	6	[6, 10, 4, 7]	0.13374638557434082
8	15	36	6	[6, 10, 4, 7]	0.12470221519470215
8	20	36	6	[6, 10, 4, 7]	0.1269969940185547
8	25	36	6	[6, 10, 4, 7]	0.12508201599121094
8	1	13	2	[0, 9]	0.07928752899169922
8	5	13	2	[0, 9]	0.08564162254333496
8	10	13	2	[0, 9]	0.08242154121398926
8	15	13	2	[0, 9]	0.061650991439819336
8	20	13	2	[0, 9]	0.06093001365661621
8	25	13	2	[0, 9]	0.06066775321960449
8	1	19	4	[9, 2, 12]	0.10462737083435059
8	5	19	4	[9, 2, 12]	0.10934734344482422
8	10	19	4	[9, 2, 12]	0.10780835151672363
8	15	19	4	[9, 2, 12]	0.09904623031616211
8	20	19	4	[9, 2, 12]	0.10464620590209961
8	25	19	5	[9, 2, 12]	0.0952298641204834
8	1	21	4	[12, 0, 13]	0.15787935256958008
8	5	21	4	[12, 0, 13]	0.1491105556488037
8	10	21	4	[12, 0, 13]	0.1440119743347168
8	15	21	4	[12, 0, 13]	0.1402146816253662
8	20	21	4	[12, 0, 13]	0.13373160362243652
8	25	21	4	[12, 0, 13]	0.1384110450744629
