Num of Nodes	BW	Delay	Num of Hops	Path	Execution Time (seconds)
6	15	905	311	[11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 20, 13, 20, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 12, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 18, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 5, 3, 10, 15, 2, 17, 9]	0.6238222122192383
6	20	675	258	[11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 12, 21, 3, 21, 3, 21, 12, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 12, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 12, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 10, 15, 2, 17, 9]	0.651602029800415
6	25	1499	10575	[11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 18, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 20, 13, 20, 0, 5, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 12, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 4, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 5, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 12, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 23, 11, 18, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 21, 3, 10, 15, 2, 17, 2, 17, 2, 17, 9]	0.62980055809021
6	1	49	11	[0, 5, 0, 20, 13, 6]	0.07387781143188477
6	5	33	7	[0, 20, 13, 6]	0.0709085464477539
6	10	33	7	[0, 20, 13, 6]	0.06773185729980469
6	15	33	7	[0, 20, 13, 6]	0.06782221794128418
6	20	33	7	[0, 20, 13, 6]	0.06262874603271484
6	25	33	7	[0, 20, 13, 6]	0.06285285949707031
7	1	39	11	[1, 4, 3, 21, 12, 19]	0.12616300582885742
7	5	39	11	[1, 4, 3, 21, 12, 19]	0.11561322212219238
7	10	132	31	[1, 4, 3, 21, 12, 23, 11, 18, 3, 21, 12, 23, 11, 23, 12, 19]	0.12040472030639648
7	15	57	16	[1, 4, 1, 4, 3, 21, 12, 19]	0.12227439880371094
7	20	49	15	[1, 4, 3, 21, 3, 21, 12, 19]	0.13171958923339844
7	25	39	11	[1, 4, 3, 21, 12, 19]	0.10748171806335449
7	1	91	20	[2, 17, 9, 17, 2, 15, 10, 15, 12, 21]	0.06730222702026367
7	5	35	7	[2, 15, 12, 21]	0.06978797912597656
7	10	49	11	[2, 17, 2, 15, 12, 21]	0.07891154289245605
7	15	45	11	[2, 17, 9, 18, 3, 21]	0.0703132152557373
