Num of Nodes	BW	Delay	Num of Hops	Path	Execution Time (seconds)
6	10	17.0	14	[0, 9, 7, 4, 10, 6, 3, 2]	0.0030188560485839844
6	15	17.0	14	[0, 9, 7, 4, 10, 6, 3, 2]	0.0024864673614501953
6	20	17.0	14	[0, 9, 7, 4, 10, 6, 3, 2]	0.0028412342071533203
6	25	17.0	14	[0, 9, 7, 4, 10, 6, 3, 2]	0.002817869186401367
6	1	38.0	30	[10, 4, 7, 9, 2, 1, 8, 5, 8, 1, 8, 5, 8, 1, 8]	0.0029740333557128906
6	5	38.0	30	[10, 4, 7, 9, 2, 1, 8, 5, 8, 1, 8, 1, 8, 5, 9]	0.0029730796813964844
6	10	20.0	21	[10, 4, 7, 9, 2, 1, 8, 5, 9, 0]	0.0035185813903808594
6	15	31.0	27	[10, 6, 3, 2, 1, 8, 5, 9, 7, 4, 7, 9, 0]	0.004531383514404297
6	20	10018.0	10016	[10, 4, 7, 9, 2, 1, 8, 5, 9, 0]	0.002874612808227539
6	25	20023.0	20023	[10, 4, 7, 9, 2, 1, 8, 5, 8, 5, 8, 5, 9, 0]	0.003922939300537109
6	1	1.0	3	[5, 9]	0.00046181678771972656
6	5	1.0	3	[5, 9]	0.0004947185516357422
6	10	1.0	3	[5, 9]	0.00045561790466308594
6	15	1.0	3	[5, 9]	0.0005311965942382812
6	20	1.0	3	[5, 9]	0.0004966259002685547
6	25	1.0	3	[5, 9]	0.0006964206695556641
6	1	24.0	16	[8, 1, 2, 9, 7, 4, 10, 6, 3]	0.0035371780395507812
6	5	24.0	16	[8, 1, 2, 9, 7, 4, 10, 6, 3]	0.004014253616333008
6	10	19.0	15	[8, 5, 9, 7, 4, 10, 6, 3]	0.002618551254272461
6	15	21.0	18	[8, 1, 2, 9, 7, 4, 10, 6, 3]	0.0033648014068603516
6	20	10019.0	10013	[8, 1, 2, 9, 7, 4, 10, 6, 3]	0.0034143924713134766
6	25	10019.0	10013	[8, 1, 2, 9, 7, 4, 10, 6, 3]	0.0033636093139648438
6	1	37.0	30	[5, 9, 7, 4, 10, 6, 3, 2, 1, 8, 1, 8, 5, 8, 1]	0.0035881996154785156
6	5	39.0	30	[5, 9, 7, 4, 10, 6, 3, 2, 1, 8, 5, 8, 1, 2, 12]	0.004416704177856445
6	10	31.0	33	[5, 9, 7, 4, 10, 6, 3, 2, 1, 8, 5, 8, 5, 9, 0]	0.005553245544433594
6	15	31.0	32	[5, 9, 7, 4, 10, 6, 3, 2, 1, 8, 5, 9, 0, 12, 11]	0.005093812942504883
6	20	30027.0	30020	[5, 9, 7, 4, 10, 6, 3, 2, 1, 8, 1, 8, 1, 2, 12]	0.006528139114379883
6	25	20026.0	20025	[5, 9, 7, 4, 10, 6, 3, 2, 1, 8, 5, 8, 5, 9, 0]	0.005258798599243164
6	1	22.0	12	[13, 11, 12, 2, 1, 8, 5]	0.0036208629608154297
6	5	22.0	12	[13, 11, 12, 2, 1, 8, 5]	0.0028204917907714844
6	10	19.0	14	[13, 11, 12, 2, 1, 8, 5]	0.0030341148376464844
6	15	10025.0	10023	[13, 11, 0, 9, 7, 4, 10, 6, 3, 2, 1, 8, 5]	0.006459951400756836
6	20	20008.0	20008	[13, 11, 12, 2, 1, 8, 5]	0.0024657249450683594
6	25	30020.0	30015	[13, 11, 0, 9, 7, 4, 10, 6, 3, 2, 1, 8, 5]	0.006108283996582031
6	1	1.0	3	[5, 9]	0.0006034374237060547
6	5	1.0	3	[5, 9]	0.0005698204040527344
6	10	1.0	3	[5, 9]	0.0005309581756591797
6	15	1.0	3	[5, 9]	5.4836273193359375e-05
6	20	1.0	3	[5, 9]	0.0006177425384521484
6	25	1.0	3	[5, 9]	0.0006875991821289062
6	1	21.0	14	[6, 10, 4, 7, 9, 2, 1, 8]	0.003599405288696289
6	5	21.0	14	[6, 10, 4, 7, 9, 2, 1, 8]	0.0042073726654052734
6	10	18.0	16	[6, 10, 4, 7, 9, 2, 1, 8]	0.0044384002685546875
6	15	18.0	16	[6, 10, 4, 7, 9, 2, 1, 8]	0.0039882659912109375
6	20	10016.0	10011	[6, 10, 4, 7, 9, 2, 1, 8]	0.0031080245971679688
6	25	20013.0	20008	[6, 10, 4, 7, 9, 2, 1, 8]	0.0039882659912109375
6	1	9.0	6	[1, 2, 9, 7]	0.0017461776733398438
6	5	14.0	12	[1, 2, 3, 6, 10, 4, 7]	0.0033681392669677734
6	10	6.0	8	[1, 2, 9, 7]	0.001714944839477539
