Num of Nodes	BW	Num of Hops	Path	Execution Time (seconds)
10	20	5	[16, 10, 3]	0.017006397247314453
10	25	5	[16, 10, 3]	0.01600956916809082
10	1	14	[1, 4, 3, 21, 12, 23, 11]	0.05195283889770508
10	5	14	[1, 4, 3, 21, 12, 23, 11]	0.07163572311401367
10	10	14	[1, 4, 3, 21, 12, 23, 11]	0.05159759521484375
10	15	14	[1, 4, 3, 21, 12, 23, 11]	0.08056473731994629
10	20	14	[1, 4, 3, 21, 12, 23, 11]	0.07749724388122559
10	25	14	[1, 4, 3, 21, 12, 23, 11]	0.048161983489990234
10	1	16	[7, 6, 13, 20, 0, 5, 3, 4]	0.05637526512145996
10	5	16	[7, 6, 13, 20, 0, 5, 3, 4]	0.045481204986572266
10	10	56	[7, 6, 13, 20, 0, 5, 3, 18, 11, 23, 12, 21, 12, 19, 14, 16, 10, 15, 2, 17, 9, 17, 9, 17, 2]	0.18027091026306152
10	15	17	[7, 6, 13, 20, 0, 5, 3, 4]	0.04551362991333008
10	20	17	[7, 6, 13, 20, 0, 5, 3, 4]	0.06287932395935059
10	25	17	[7, 6, 13, 20, 0, 5, 3, 4]	0.06449341773986816
10	1	29	[23, 11, 20, 13, 6, 7, 18, 3, 4, 1, 16, 10, 15]	0.09403419494628906
10	5	35	[23, 11, 20, 0, 5, 3, 21, 12, 19, 14, 22, 8, 16, 10, 15]	0.1068868637084961
10	10	19	[23, 11, 18, 3, 4, 1, 16, 10, 15]	0.04692578315734863
10	15	25	[23, 11, 20, 0, 5, 3, 4, 1, 16, 10, 15]	0.07622265815734863
10	20	34	[23, 11, 20, 0, 5, 22, 14, 19, 12, 21, 3, 4, 1, 16, 10, 15]	0.16838359832763672
10	25	25	[23, 11, 20, 0, 5, 3, 4, 1, 16, 10, 15]	0.09483456611633301
