Num of Nodes	BW	Num of Hops	Path	Execution Time (seconds)
7	20	9	[0, 5, 3, 10, 16]	0.08901190757751465
7	25	45	[0, 5, 3, 4, 3, 21, 12, 23, 12, 21, 3, 21, 12, 19, 12, 21, 3, 18, 3, 10, 16]	0.09372353553771973
7	1	9	[20, 0, 5, 3, 4]	0.07765817642211914
7	5	9	[20, 0, 5, 3, 4]	0.08930587768554688
7	10	9	[20, 0, 5, 3, 4]	0.08058762550354004
7	15	9	[20, 0, 5, 3, 4]	0.08482599258422852
7	20	9	[20, 0, 5, 3, 4]	0.07745242118835449
7	25	10	[20, 0, 5, 3, 4]	0.07049560546875
7	1	6	[22, 5, 0, 20]	0.10761427879333496
7	5	6	[22, 5, 0, 20]	0.11043524742126465
7	10	6	[22, 5, 0, 20]	0.10509324073791504
7	15	6	[22, 5, 0, 20]	0.1030583381652832
7	20	36	[22, 14, 16, 10, 15, 12, 21, 3, 18, 7, 18, 3, 5, 0, 20]	0.09296345710754395
7	25	6	[22, 5, 0, 20]	0.09047341346740723
7	1	8	[17, 9, 18, 7]	0.11991047859191895
7	5	8	[17, 9, 18, 7]	0.1095578670501709
7	10	36	[17, 2, 15, 10, 16, 8, 22, 8, 22, 5, 0, 20, 0, 5, 3, 18, 7]	0.14084076881408691
7	15	18	[17, 9, 17, 9, 18, 9, 18, 7]	0.11535358428955078
7	20	44	[17, 2, 15, 10, 16, 1, 16, 14, 22, 5, 22, 8, 16, 10, 15, 10, 3, 18, 3, 18, 7]	0.13077306747436523
7	25	8	[17, 9, 18, 7]	0.13705658912658691
7	1	11	[21, 3, 18, 9, 17, 2]	0.19252347946166992
7	5	82	[21, 3, 4, 1, 4, 3, 18, 3, 5, 0, 5, 3, 18, 11, 23, 11, 23, 11, 23, 11, 23, 11, 18, 7, 6, 13, 20, 13, 6, 7, 18, 3, 4, 3, 10, 15, 2]	0.19521594047546387
7	10	24	[21, 3, 4, 1, 4, 3, 5, 3, 10, 15, 2]	0.16950464248657227
7	15	18	[21, 3, 18, 3, 18, 11, 23, 12, 15, 2]	0.18753600120544434
7	20	14	[21, 3, 18, 3, 21, 12, 15, 2]	0.17023563385009766
7	25	6	[21, 12, 15, 2]	0.19050145149230957
7	1	7	[0, 5, 3, 21]	0.06733393669128418
7	5	11	[0, 5, 0, 5, 3, 21]	0.06130552291870117
7	10	7	[0, 5, 3, 21]	0.05888628959655762
7	15	7	[0, 5, 3, 21]	0.06710982322692871
7	20	7	[0, 5, 3, 21]	0.06907486915588379
7	25	7	[0, 5, 3, 21]	0.058063507080078125
7	1	11	[19, 12, 21, 3, 5]	0.06464409828186035
7	5	11	[19, 12, 21, 3, 5]	0.07468032836914062
7	10	11	[19, 12, 21, 3, 5]	0.06594610214233398
7	15	11	[19, 12, 21, 3, 5]	0.0667872428894043
7	20	11	[19, 12, 21, 3, 5]	0.0720217227935791
7	25	11	[19, 12, 21, 3, 5]	0.06175422668457031
7	1	2	[3, 21]	0.02691793441772461
7	5	2	[3, 21]	0.03161740303039551
7	10	2	[3, 21]	0.04394173622131348
7	15	2	[3, 21]	0.031620025634765625
7	20	2	[3, 21]	0.029875755310058594
7	25	2	[3, 21]	0.030795574188232422
7	1	2	[18, 11]	0.07142901420593262
7	5	2	[18, 11]	0.08411693572998047
7	10	2	[18, 11]	0.05912899971008301
7	15	2	[18, 11]	0.07153582572937012
7	20	2	[18, 11]	0.06987380981445312
7	25	2	[18, 11]	0.06247520446777344
7	1	5	[5, 3, 4]	0.06566500663757324
7	5	30	[5, 0, 20, 11, 23, 11, 23, 12, 19, 14, 16, 10, 3, 4]	0.05253171920776367
7	10	5	[5, 3, 4]	0.05275750160217285
7	15	5	[5, 3, 4]	0.0589599609375
7	20	5	[5, 3, 4]	0.0630340576171875
7	25	5	[5, 3, 4]	0.04562687873840332
7	1	4	[15, 10, 3]	0.041211605072021484
7	5	4	[15, 10, 3]	0.039534807205200195
7	10	4	[15, 10, 3]	0.04360556602478027
7	15	4	[15, 10, 3]	0.039006710052490234
7	20	4	[15, 10, 3]	0.037436723709106445
7	25	4	[15, 10, 3]	0.04778003692626953
7	1	7	[0, 5, 3, 10]	0.07484936714172363
7	5	7	[0, 5, 3, 10]	0.07409143447875977
7	10	7	[0, 5, 3, 10]	0.07393860816955566
7	15	11	[0, 5, 0, 5, 3, 10]	0.07188892364501953
7	20	7	[0, 5, 3, 10]	0.07295727729797363
7	25	7	[0, 5, 3, 10]	0.06726193428039551
7	1	2	[13, 6]	0.052091121673583984
7	5	2	[13, 6]	0.0514066219329834
7	10	2	[13, 6]	0.05686378479003906
7	15	2	[13, 6]	0.07319140434265137
7	20	2	[13, 6]	0.05078411102294922
7	25	2	[13, 6]	0.04869985580444336
7	1	2	[12, 23]	0.07245016098022461
7	5	2	[12, 23]	0.06470346450805664
7	10	2	[12, 23]	0.05876421928405762
7	15	2	[12, 23]	0.05906414985656738
7	20	2	[12, 23]	0.06513810157775879
7	25	2	[12, 23]	0.060546159744262695
7	1	6	[20, 0, 5, 22]	0.07523488998413086
7	5	6	[20, 0, 5, 22]	0.07468342781066895
7	10	6	[20, 0, 5, 22]	0.07318449020385742
7	15	6	[20, 0, 5, 22]	0.07253313064575195
7	20	6	[20, 0, 5, 22]	0.07263517379760742
7	25	7	[20, 0, 5, 22]	0.07329869270324707
7	1	9	[5, 3, 21, 12, 19]	0.11443066596984863
7	5	9	[5, 3, 21, 12, 19]	0.1076350212097168
7	10	17	[5, 3, 5, 3, 10, 15, 12, 19]	0.11179971694946289
7	15	9	[5, 3, 21, 12, 19]	0.10684013366699219
7	20	13	[5, 22, 8, 22, 14, 19]	0.11559534072875977
7	25	21	[5, 3, 21, 12, 23, 11, 23, 11, 23, 12, 19]	0.10651612281799316
7	1	10	[22, 5, 3, 18, 7]	0.10809016227722168
7	5	36	[22, 8, 16, 1, 4, 1, 16, 10, 16, 10, 15, 12, 21, 3, 18, 7]	0.11016726493835449
7	10	10	[22, 5, 3, 18, 7]	0.10374808311462402
7	15	10	[22, 5, 3, 18, 7]	0.10593962669372559
7	20	59	[22, 8, 16, 10, 15, 12, 15, 2, 17, 2, 17, 2, 17, 9, 17, 2, 15, 10, 16, 1, 16, 10, 15, 10, 3, 18, 7]	0.10379481315612793
7	25	10	[22, 5, 3, 18, 7]	0.09824562072753906
8	1	8	[5, 0, 20, 11, 23]	0.5392208099365234
8	5	20	[5, 3, 21, 12, 19, 14, 19, 12, 23]	0.579747200012207
8	10	37	[5, 3, 21, 3, 18, 3, 5, 22, 8, 22, 14, 22, 5, 3, 21, 12, 23]	0.5748875141143799
8	15	10	[5, 3, 21, 12, 23]	0.5349481105804443
8	20	23	[5, 3, 18, 9, 17, 2, 17, 9, 18, 11, 23]	0.5002260208129883
8	25	10	[5, 3, 21, 12, 23]	0.532799482345581
8	1	18	[13, 20, 0, 5, 22, 8, 22, 14, 16]	0.6132111549377441
8	5	19	[13, 20, 0, 5, 3, 4, 3, 10, 16]	0.5484135150909424
8	10	14	[13, 20, 0, 5, 22, 8, 16]	0.7505927085876465
8	15	28	[13, 20, 11, 23, 11, 23, 11, 18, 11, 23, 12, 19, 14, 16]	0.628868579864502
8	20	30	[13, 6, 7, 18, 7, 18, 3, 18, 9, 18, 3, 10, 16]	0.6160900592803955
8	25	21	[13, 20, 0, 5, 3, 18, 3, 4, 1, 16]	0.5684864521026611
8	1	5	[3, 21, 12]	0.27682971954345703
8	5	5	[3, 21, 12]	0.27043867111206055
8	10	5	[3, 21, 12]	0.2667503356933594
8	15	10	[3, 21, 3, 21, 12]	0.253171443939209
8	20	5	[3, 21, 12]	0.2624824047088623
8	25	5	[3, 21, 12]	0.23691940307617188
8	1	2	[3, 21]	0.1513833999633789
8	5	2	[3, 21]	0.16316723823547363
8	10	2	[3, 21]	0.14888811111450195
8	15	2	[3, 21]	0.13883566856384277
8	20	2	[3, 21]	0.1303105354309082
8	25	2	[3, 21]	0.12761282920837402
8	1	9	[16, 1, 4, 3, 21]	0.3555164337158203
8	5	6	[16, 10, 3, 21]	0.3189399242401123
8	10	9	[16, 1, 4, 3, 21]	0.33978271484375
8	15	9	[16, 14, 19, 12, 21]	0.31354784965515137
8	20	12	[16, 8, 22, 5, 3, 21]	0.292647123336792
8	25	7	[16, 10, 3, 21]	0.29097938537597656
8	1	20	[3, 5, 22, 8, 22, 8, 16, 10, 15, 2]	0.7892789840698242
8	5	14	[3, 5, 3, 21, 12, 15, 2]	0.841712236404419
8	10	9	[3, 21, 12, 15, 2]	0.759232759475708
8	15	11	[3, 4, 3, 10, 15, 2]	0.8459405899047852
8	20	9	[3, 21, 12, 15, 2]	0.7100341320037842
8	25	16	[3, 5, 0, 5, 3, 10, 15, 2]	0.7620060443878174
8	1	27	[10, 16, 1, 4, 1, 4, 3, 5, 3, 18, 7, 6]	0.8718388080596924
8	5	10	[10, 3, 18, 7, 6]	0.8820314407348633
8	10	19	[10, 15, 10, 3, 10, 3, 18, 7, 6]	0.9541401863098145
8	15	21	[10, 15, 2, 17, 2, 17, 9, 18, 7, 6]	0.9084281921386719
8	20	31	[10, 16, 1, 4, 1, 16, 14, 19, 12, 21, 3, 18, 7, 6]	0.8491017818450928
8	25	45	[10, 15, 2, 17, 2, 17, 2, 17, 2, 15, 10, 3, 10, 16, 8, 22, 5, 3, 18, 7, 6]	0.8171408176422119
8	1	9	[1, 4, 3, 5, 0]	0.42803263664245605
8	5	9	[1, 4, 3, 5, 0]	0.41809654235839844
8	10	9	[1, 4, 3, 5, 0]	0.428814172744751
8	15	18	[1, 4, 1, 4, 3, 18, 3, 5, 0]	0.44133877754211426
8	20	10	[1, 4, 3, 5, 0]	0.5196816921234131
8	25	10	[1, 4, 3, 5, 0]	0.41684412956237793
8	1	7	[23, 11, 20, 0]	0.46630334854125977
8	5	7	[23, 11, 20, 0]	0.4357123374938965
8	10	13	[23, 11, 20, 13, 20, 0]	0.4794189929962158
8	15	7	[23, 11, 20, 0]	0.5118763446807861
8	20	21	[23, 11, 18, 3, 21, 12, 21, 3, 5, 0]	0.6078369617462158
8	25	7	[23, 11, 20, 0]	0.5272181034088135
8	1	5	[13, 20, 0]	0.28717517852783203
8	5	5	[13, 20, 0]	0.26735711097717285
8	10	5	[13, 20, 0]	0.26318860054016113
8	15	5	[13, 20, 0]	0.3438234329223633
8	20	5	[13, 20, 0]	0.345440149307251
8	25	5	[13, 20, 0]	0.29522132873535156
8	1	4	[9, 17, 2]	0.4256479740142822
8	5	4	[9, 17, 2]	0.3957695960998535
8	10	5	[9, 17, 2]	0.4458751678466797
8	15	5	[9, 17, 2]	0.44918227195739746
8	20	5	[9, 17, 2]	0.43662238121032715
8	25	198	[9, 18, 3, 5, 22, 14, 16, 10, 16, 1, 4, 3, 18, 3, 21, 3, 4, 1, 16, 8, 22, 8, 22, 5, 3, 21, 12, 19, 12, 21, 3, 5, 0, 20, 11, 23, 12, 23, 11, 23, 11, 18, 3, 18, 11, 23, 11, 20, 13, 6, 7, 18, 3, 4, 3, 10, 15, 12, 15, 10, 3, 21, 12, 21, 3, 18, 7, 6, 13, 20, 13, 20, 0, 5, 3, 5, 22, 8, 16, 10, 15, 2]	0.4678788185119629
8	1	13	[6, 7, 18, 3, 5, 22, 14]	0.669064998626709
8	5	17	[6, 7, 18, 3, 18, 3, 5, 22, 14]	0.6584930419921875
8	10	27	[6, 7, 18, 3, 21, 3, 18, 3, 5, 0, 5, 22, 14]	0.646010160446167
8	15	25	[6, 7, 18, 3, 18, 3, 4, 1, 16, 10, 16, 14]	0.6443111896514893
8	20	17	[6, 7, 18, 3, 4, 1, 16, 14]	0.6690306663513184
8	25	20	[6, 13, 20, 0, 5, 3, 5, 22, 14]	0.617318868637085
8	1	4	[11, 23, 12]	0.2719459533691406
8	5	4	[11, 23, 12]	0.2666778564453125
8	10	4	[11, 23, 12]	0.2678713798522949
8	15	4	[11, 23, 12]	0.250152587890625
8	20	4	[11, 23, 12]	0.2833571434020996
8	25	4	[11, 23, 12]	0.28400206565856934
8	1	29	[16, 14, 19, 14, 22, 5, 0, 20, 11, 18, 11, 23, 11, 23, 12]	0.37323689460754395
8	5	7	[16, 14, 19, 12]	0.39277172088623047
8	10	6	[16, 10, 15, 12]	0.3772311210632324
8	15	6	[16, 10, 15, 12]	0.4144306182861328
8	20	21	[16, 8, 22, 5, 22, 8, 16, 10, 15, 12]	0.36040735244750977
8	25	10	[16, 10, 3, 21, 12]	0.3645331859588623
8	1	4	[19, 14, 22]	0.34158873558044434
8	5	4	[19, 14, 22]	0.3146798610687256
8	10	4	[19, 14, 22]	0.31822729110717773
8	15	4	[19, 14, 22]	0.32196998596191406
8	20	4	[19, 14, 22]	0.3214881420135498
8	25	4	[19, 14, 22]	0.33426332473754883
8	1	4	[3, 5, 0]	0.3433341979980469
8	5	4	[3, 5, 0]	0.3183565139770508
8	10	4	[3, 5, 0]	0.34401798248291016
8	15	4	[3, 5, 0]	0.3088209629058838
8	20	5	[3, 5, 0]	0.3625612258911133
8	25	5	[3, 5, 0]	0.3352954387664795
8	1	6	[0, 5, 22, 14]	0.6154541969299316
8	5	6	[0, 5, 22, 14]	0.5102584362030029
8	10	14	[0, 20, 0, 5, 22, 5, 22, 14]	0.5216641426086426
8	15	6	[0, 5, 22, 14]	0.4949522018432617
8	20	6	[0, 5, 22, 14]	0.458148717880249
8	25	6	[0, 5, 22, 14]	0.4802260398864746
8	1	5	[0, 20, 13]	0.5154871940612793
8	5	5	[0, 20, 13]	0.4734985828399658
8	10	5	[0, 20, 13]	0.4699573516845703
8	15	5	[0, 20, 13]	0.4357273578643799
8	20	5	[0, 20, 13]	0.46326661109924316
8	25	5	[0, 20, 13]	0.4859352111816406
8	1	5	[7, 18, 11]	0.3789656162261963
8	5	5	[7, 18, 11]	0.3545253276824951
8	10	5	[7, 18, 11]	0.34595751762390137
8	15	5	[7, 18, 11]	0.3390474319458008
8	20	11	[7, 18, 7, 18, 11]	0.34255504608154297
8	25	5	[7, 18, 11]	0.30956602096557617
8	1	26	[9, 18, 3, 18, 3, 10, 16, 10, 15, 10, 16, 14, 19]	0.6500144004821777
8	5	12	[9, 18, 3, 21, 12, 19]	0.654266357421875
8	10	48	[9, 18, 3, 10, 16, 10, 15, 2, 17, 2, 17, 9, 18, 7, 6, 7, 18, 3, 21, 12, 19]	0.6359467506408691
8	15	14	[9, 18, 3, 5, 22, 14, 19]	0.6292409896850586
8	20	13	[9, 18, 3, 21, 12, 19]	0.6682775020599365
8	25	13	[9, 18, 3, 21, 12, 19]	0.6132068634033203
9	1	11	[13, 20, 0, 5, 22, 14]	1.5688700675964355
9	5	41	[13, 20, 0, 5, 3, 21, 3, 18, 9, 17, 2, 15, 12, 19, 12, 21, 3, 5, 22, 14]	1.6332194805145264
9	10	49	[13, 20, 11, 18, 3, 18, 9, 17, 2, 15, 10, 15, 2, 15, 10, 3, 18, 3, 5, 0, 5, 22, 14]	1.5159268379211426
9	15	16	[13, 20, 11, 20, 0, 5, 22, 14]	1.732149362564087
9	20	36	[13, 20, 0, 5, 3, 21, 3, 18, 3, 4, 3, 21, 12, 15, 10, 16, 14]	1.6910765171051025
9	25	40	[13, 20, 0, 5, 3, 10, 3, 4, 3, 21, 12, 21, 3, 18, 3, 21, 12, 19, 14]	1.6651041507720947
9	1	9	[13, 20, 0, 5, 22]	1.0728528499603271
9	5	9	[13, 20, 0, 5, 22]	1.0668797492980957
9	10	9	[13, 20, 0, 5, 22]	1.1021933555603027
9	15	9	[13, 20, 0, 5, 22]	0.9940576553344727
9	20	9	[13, 20, 0, 5, 22]	0.9623146057128906
9	25	10	[13, 20, 0, 5, 22]	1.3038825988769531
9	1	10	[20, 11, 23, 12, 21]	0.8350720405578613
9	5	8	[20, 0, 5, 3, 21]	0.8737976551055908
9	10	8	[20, 0, 5, 3, 21]	0.7768330574035645
9	15	60	[20, 11, 23, 12, 15, 10, 15, 2, 17, 2, 15, 10, 16, 14, 22, 14, 19, 14, 16, 8, 22, 8, 16, 10, 3, 21]	0.7557461261749268
9	20	9	[20, 0, 5, 3, 21]	0.802501916885376
9	25	10	[20, 0, 5, 3, 21]	0.7806258201599121
9	1	11	[9, 18, 3, 5, 22, 14]	1.5341801643371582
9	5	15	[9, 18, 3, 21, 3, 5, 22, 14]	1.5271213054656982
9	10	11	[9, 18, 3, 5, 22, 14]	1.7015488147735596
9	15	15	[9, 18, 3, 18, 3, 5, 22, 14]	1.777888298034668
9	20	25	[9, 17, 2, 17, 9, 18, 3, 21, 3, 5, 22, 14]	1.6312124729156494
9	25	25	[9, 18, 3, 18, 3, 4, 3, 21, 3, 21, 12, 19, 14]	1.581660509109497
9	1	6	[22, 5, 0, 20]	1.2152621746063232
9	5	29	[22, 14, 19, 12, 21, 3, 18, 3, 4, 1, 4, 3, 18, 11, 20]	1.1894187927246094
9	10	6	[22, 5, 0, 20]	1.2087206840515137
9	15	6	[22, 5, 0, 20]	1.1278510093688965
9	20	6	[22, 5, 0, 20]	1.1769702434539795
9	25	8	[22, 5, 0, 20]	1.3155491352081299
9	1	8	[20, 0, 5, 3, 21]	0.9098763465881348
9	5	8	[20, 0, 5, 3, 21]	0.9191067218780518
9	10	8	[20, 0, 5, 3, 21]	0.8972387313842773
9	15	8	[20, 0, 5, 3, 21]	0.7983386516571045
9	20	9	[20, 0, 5, 3, 21]	0.8344571590423584
9	25	10	[20, 0, 5, 3, 21]	0.8032057285308838
9	1	9	[6, 13, 20, 11]	0.9869384765625
9	5	9	[6, 13, 20, 11]	1.030884027481079
9	10	19	[6, 13, 20, 13, 6, 7, 18, 11]	0.9478154182434082
9	15	8	[6, 7, 18, 11]	0.866377592086792
9	20	9	[6, 13, 20, 11]	0.8972249031066895
9	25	9	[6, 7, 18, 11]	0.8426640033721924
9	1	4	[21, 12, 19]	1.0388548374176025
9	5	4	[21, 12, 19]	1.0969171524047852
9	10	5	[21, 12, 19]	1.0846185684204102
9	15	5	[21, 12, 19]	1.008028507232666
9	20	5	[21, 12, 19]	1.134190320968628
9	25	5	[21, 12, 19]	0.9119584560394287
9	1	14	[22, 5, 3, 4, 3, 21, 12, 15]	1.2313363552093506
9	5	10	[22, 5, 3, 21, 12, 15]	1.172766923904419
9	10	14	[22, 5, 22, 5, 3, 21, 12, 15]	1.1950101852416992
9	15	8	[22, 8, 16, 10, 15]	1.165456771850586
9	20	9	[22, 5, 3, 10, 15]	1.0884387493133545
9	25	21	[22, 5, 0, 5, 3, 18, 3, 21, 12, 15]	1.0636098384857178
9	1	22	[16, 8, 22, 14, 16, 10, 15, 10, 3, 18, 7]	1.4703619480133057
9	5	9	[16, 10, 3, 18, 7]	1.4079911708831787
9	10	17	[16, 14, 19, 12, 21, 3, 18, 7]	1.393054485321045
9	15	9	[16, 10, 3, 18, 7]	1.3886189460754395
9	20	9	[16, 10, 3, 18, 7]	1.3359878063201904
9	25	9	[16, 10, 3, 18, 7]	1.1775436401367188
9	1	8	[9, 18, 3, 21, 12]	0.8618786334991455
9	5	8	[9, 18, 3, 21, 12]	0.8985655307769775
9	10	8	[9, 18, 3, 21, 12]	0.958946704864502
9	15	8	[9, 18, 3, 21, 12]	0.9170689582824707
9	20	8	[9, 18, 3, 21, 12]	0.9017627239227295
9	25	8	[9, 18, 3, 21, 12]	0.729658842086792
9	1	7	[23, 11, 18, 3]	0.5748927593231201
9	5	7	[23, 11, 18, 3]	0.5212209224700928
9	10	7	[23, 12, 21, 3]	0.4597485065460205
9	15	7	[23, 11, 18, 3]	0.5217187404632568
9	20	7	[23, 11, 18, 3]	0.48752713203430176
9	25	7	[23, 11, 18, 3]	0.4909529685974121
9	1	33	[16, 14, 19, 12, 23, 11, 20, 11, 23, 12, 19, 14, 22, 5, 0]	1.109799861907959
9	5	9	[16, 10, 3, 5, 0]	1.2211058139801025
9	10	9	[16, 10, 3, 5, 0]	1.1076478958129883
9	15	9	[16, 10, 3, 5, 0]	1.0940701961517334
9	20	9	[16, 10, 3, 5, 0]	1.0889272689819336
9	25	98	[16, 10, 15, 10, 3, 10, 15, 10, 16, 1, 4, 3, 18, 3, 4, 1, 4, 3, 10, 15, 10, 3, 21, 3, 18, 3, 21, 3, 18, 3, 21, 12, 19, 14, 19, 12, 21, 3, 18, 11, 18, 7, 6, 13, 20, 0]	1.7005300521850586
9	1	6	[18, 3, 21, 12]	0.8067536354064941
9	5	6	[18, 3, 21, 12]	0.7479240894317627
9	10	6	[18, 3, 21, 12]	0.7486298084259033
9	15	6	[18, 3, 21, 12]	0.7128758430480957
9	20	6	[18, 3, 21, 12]	0.7324566841125488
9	25	6	[18, 3, 21, 12]	0.6449768543243408
9	1	2	[3, 21]	0.3665790557861328
9	5	2	[3, 21]	0.4007275104522705
9	10	2	[3, 21]	0.37233710289001465
9	15	2	[3, 21]	0.3644685745239258
9	20	2	[3, 21]	0.35042619705200195
9	25	2	[3, 21]	0.27866673469543457
9	1	3	[2, 15]	0.35091590881347656
9	5	3	[2, 15]	0.3270416259765625
9	10	3	[2, 15]	0.293687105178833
9	15	4	[2, 15]	0.3266327381134033
9	20	4	[2, 15]	0.2505683898925781
9	25	4	[2, 15]	0.24315643310546875
9	1	18	[21, 12, 19, 12, 21, 3, 18, 11, 20, 13]	1.9809951782226562
9	5	11	[21, 3, 5, 0, 20, 13]	2.002601146697998
9	10	11	[21, 3, 5, 0, 20, 13]	2.040947675704956
9	15	10	[21, 3, 18, 11, 20, 13]	2.082359790802002
9	20	15	[21, 3, 18, 3, 5, 0, 20, 13]	1.8477511405944824
9	25	21	[21, 3, 18, 3, 21, 3, 18, 7, 6, 13]	2.373016834259033
9	1	35	[4, 3, 21, 3, 18, 3, 5, 3, 21, 12, 21, 3, 4, 1, 16, 10, 15, 2]	2.0802040100097656
9	5	47	[4, 3, 21, 3, 18, 11, 23, 11, 20, 13, 20, 0, 20, 13, 6, 7, 18, 3, 21, 12, 15, 2]	1.9933321475982666
9	10	10	[4, 1, 16, 10, 15, 2]	1.969062089920044
9	15	23	[4, 3, 5, 22, 14, 19, 14, 16, 10, 15, 2]	1.8651788234710693
9	20	14	[4, 3, 18, 3, 21, 12, 15, 2]	1.8014326095581055
9	25	10	[4, 3, 21, 12, 15, 2]	1.683542251586914
9	1	4	[1, 16, 10]	0.6666340827941895
9	5	4	[1, 16, 10]	0.6748485565185547
9	10	4	[1, 16, 10]	0.6109049320220947
9	15	4	[1, 16, 10]	0.5909183025360107
9	20	4	[1, 16, 10]	0.6367340087890625
9	25	4	[1, 16, 10]	0.5587489604949951
9	1	30	[18, 3, 21, 3, 21, 12, 23, 11, 18, 3, 18, 7, 6, 13]	2.0136916637420654
9	5	15	[18, 3, 21, 3, 5, 0, 20, 13]	1.8185157775878906
9	10	11	[18, 3, 5, 0, 20, 13]	2.1923835277557373
9	15	27	[18, 3, 18, 9, 17, 9, 18, 3, 5, 0, 5, 0, 20, 13]	1.9067730903625488
9	20	11	[18, 3, 5, 0, 20, 13]	1.8505663871765137
9	25	33	[18, 3, 21, 3, 18, 3, 21, 3, 18, 3, 21, 3, 18, 7, 6, 13]	2.231534004211426
10	1	4	[16, 1, 4]	5.812457084655762
10	5	4	[16, 1, 4]	5.646291017532349
10	10	4	[16, 1, 4]	5.530335903167725
10	15	4	[16, 1, 4]	5.438706636428833
10	20	4	[16, 1, 4]	5.363871812820435
10	25	4	[16, 1, 4]	5.356820821762085
10	1	25	[16, 10, 16, 8, 22, 8, 22, 5, 0, 5, 0, 20]	11.761101484298706
10	5	11	[16, 10, 3, 5, 0, 20]	11.029712915420532
10	10	16	[16, 10, 15, 10, 3, 5, 0, 20]	11.110920190811157
10	15	21	[16, 10, 15, 10, 16, 8, 22, 5, 0, 20]	10.711131572723389
10	20	15	[16, 8, 22, 5, 0, 5, 0, 20]	10.206713676452637
10	25	21	[16, 8, 22, 14, 22, 5, 3, 5, 0, 20]	10.331897258758545
10	1	9	[4, 3, 21, 12, 23]	10.019330501556396
10	5	9	[4, 3, 21, 12, 23]	10.095257759094238
10	10	9	[4, 3, 21, 12, 23]	9.204230308532715
10	15	9	[4, 3, 21, 12, 23]	9.69192624092102
10	20	10	[4, 3, 18, 11, 23]	9.166224479675293
10	25	9	[4, 3, 21, 12, 23]	8.828221559524536
10	1	6	[12, 21, 3, 10]	5.940937519073486
10	5	4	[12, 15, 10]	6.2140443325042725
10	10	10	[12, 21, 3, 21, 3, 10]	6.138604164123535
10	15	6	[12, 21, 3, 10]	5.958434820175171
10	20	6	[12, 21, 3, 10]	5.692277669906616
10	25	4	[12, 15, 10]	5.776909351348877
10	1	4	[6, 7, 18]	3.1995608806610107
10	5	8	[6, 7, 6, 7, 18]	2.7639265060424805
10	10	4	[6, 7, 18]	2.723562479019165
10	15	5	[6, 7, 18]	2.6681573390960693
10	20	5	[6, 7, 18]	3.011669397354126
10	25	5	[6, 7, 18]	2.834402561187744
10	1	9	[20, 0, 5, 3, 21]	5.7077553272247314
10	5	14	[20, 13, 20, 0, 5, 3, 21]	5.822500467300415
10	10	9	[20, 0, 5, 3, 21]	5.56653094291687
10	15	9	[20, 0, 5, 3, 21]	5.388565301895142
10	20	9	[20, 0, 5, 3, 21]	5.467344760894775
10	25	9	[20, 0, 5, 3, 21]	5.502606153488159
10	1	22	[2, 17, 2, 15, 2, 17, 9, 18, 3, 5, 22]	8.367180109024048
10	5	21	[2, 15, 2, 17, 2, 15, 12, 21, 3, 5, 22]	8.742470264434814
10	10	17	[2, 17, 2, 15, 10, 16, 8, 22]	8.817899227142334
10	15	25	[2, 15, 10, 15, 2, 17, 2, 15, 10, 3, 5, 22]	8.852093696594238
10	20	13	[2, 17, 9, 18, 3, 5, 22]	7.984387636184692
10	25	18	[2, 17, 9, 18, 9, 18, 3, 5, 22]	7.962709188461304
10	1	5	[21, 12, 19]	8.750178575515747
10	5	5	[21, 12, 19]	8.39803695678711
10	10	5	[21, 12, 19]	7.675869941711426
10	15	5	[21, 12, 19]	7.657797574996948
10	20	5	[21, 12, 19]	7.887913465499878
10	25	5	[21, 12, 19]	7.556447982788086
10	1	2	[5, 22]	3.362600803375244
10	5	2	[5, 22]	3.627227306365967
10	10	2	[5, 22]	3.541095018386841
10	15	2	[5, 22]	3.3831610679626465
10	20	2	[5, 22]	3.2692201137542725
10	25	2	[5, 22]	3.0517849922180176
10	1	19	[1, 4, 1, 4, 1, 4, 3, 18, 9]	9.837191581726074
10	5	9	[1, 4, 3, 18, 9]	9.387935638427734
10	10	9	[1, 4, 3, 18, 9]	9.21033525466919
10	15	14	[1, 4, 3, 4, 3, 18, 9]	9.054453134536743
10	20	10	[1, 4, 3, 18, 9]	9.076913118362427
10	25	10	[1, 4, 3, 18, 9]	8.796106100082397
10	1	33	[8, 22, 5, 3, 18, 9, 17, 2, 17, 2, 17, 9, 18, 11, 23]	10.343995809555054
10	5	19	[8, 22, 8, 22, 5, 3, 21, 12, 23]	11.821810245513916
10	10	14	[8, 22, 5, 3, 21, 12, 23]	10.487086534500122
10	15	23	[8, 22, 5, 0, 20, 13, 6, 7, 18, 11, 23]	10.024707555770874
10	20	23	[8, 22, 5, 3, 5, 22, 5, 3, 21, 12, 23]	9.93453073501587
10	25	15	[8, 22, 5, 3, 18, 11, 23]	10.27166199684143
10	1	17	[2, 17, 2, 15, 12, 21, 3, 5, 0]	8.840062379837036
10	5	16	[2, 17, 2, 15, 10, 3, 5, 0]	9.540787696838379
10	10	11	[2, 15, 10, 3, 5, 0]	9.386021137237549
10	15	16	[2, 15, 10, 15, 10, 3, 5, 0]	8.760755777359009
10	20	12	[2, 15, 12, 21, 3, 5, 0]	8.446202278137207
10	25	24	[2, 17, 2, 17, 9, 18, 9, 18, 3, 5, 0]	8.289892673492432
10	1	7	[0, 5, 3, 21]	4.701714515686035
